nose_x,nose_y,nose_score,left_eye_x,left_eye_y,left_eye_score,right_eye_x,right_eye_y,right_eye_score,left_ear_x,left_ear_y,left_ear_score,right_ear_x,right_ear_y,right_ear_score,left_shoulder_x,left_shoulder_y,left_shoulder_score,right_shoulder_x,right_shoulder_y,right_shoulder_score,left_elbow_x,left_elbow_y,left_elbow_score,right_elbow_x,right_elbow_y,right_elbow_score,left_wrist_x,left_wrist_y,left_wrist_score,right_wrist_x,right_wrist_y,right_wrist_score,left_hip_x,left_hip_y,left_hip_score,right_hip_x,right_hip_y,right_hip_score,left_knee_x,left_knee_y,left_knee_score,right_knee_x,right_knee_y,right_knee_score,left_ankle_x,left_ankle_y,left_ankle_score,right_ankle_x,right_ankle_y,right_ankle_score,class_no
0.53881735,0.57572985,0.4315524,0.40977013,0.6415134,0.5352856,0.39972416,0.4929179,0.7292406,0.4291942,0.69628006,0.53734744,0.41980112,0.3632051,0.64323896,0.8504209,0.81973904,0.5233084,0.8675588,0.185015,0.6341857,0.98591775,0.9606959,0.04197975,0.98081183,0.08115119,0.14966147,0.8190217,0.69564044,0.0148485135,0.26983646,0.05491513,0.04657814,1.0042865,0.899045,0.07367188,1.1700526,0.28765142,0.038233362,0.5068464,0.9856907,0.01423011,0.9662278,0.13676801,0.14266178,0.65603685,0.5741811,0.063251846,0.4364017,0.62277776,0.049081646,0
0.5417645,0.5815236,0.4358183,0.41336766,0.64574575,0.64148223,0.4022784,0.4966261,0.7778876,0.42591712,0.69676197,0.5522145,0.41505596,0.36226442,0.70362943,0.84445715,0.82530797,0.5228669,0.8703398,0.1828097,0.6568638,0.99170893,0.9666583,0.059764907,0.98277706,0.082186624,0.10422396,0.8141604,0.6972652,0.011100924,0.4006429,0.36321446,0.035620846,1.0025358,0.88489664,0.07435413,1.1726027,0.28517035,0.034658637,0.857631,0.82707435,0.046746206,0.9853731,0.099893376,0.10283389,0.63128513,0.5746798,0.06583958,0.41323665,0.62203574,0.0485942,0
0.50909716,0.5413154,0.60614806,0.38419747,0.6122986,0.781034,0.3821536,0.46620283,0.6729748,0.4098303,0.67972016,0.65197897,0.41093925,0.36366358,0.77932936,0.8445055,0.83082885,0.559285,0.8796206,0.18398479,0.59291965,0.9891255,0.9590939,0.06872243,0.9801875,0.088023834,0.07738895,0.7841907,0.671899,0.011312037,0.39331177,0.36583474,0.04045024,1.0031239,0.9021561,0.08481583,1.1104405,0.2671107,0.022771472,0.84769154,0.8310468,0.042208083,0.9693041,0.121561356,0.120026775,0.62448686,0.5698203,0.08732574,0.5985973,0.6106985,0.01753438,0
0.5087684,0.54085666,0.5883532,0.38616553,0.61476904,0.6018811,0.38329554,0.46795502,0.6885849,0.41438603,0.6812353,0.6856102,0.41473636,0.36372384,0.729153,0.8541417,0.8231861,0.4303509,0.8736365,0.19522871,0.65269834,0.97625405,0.9473515,0.0387636,0.9782612,0.084537596,0.09646702,0.7575331,0.6527414,0.00899631,0.50371456,0.19521703,0.0064224345,1.0074229,0.9156798,0.08267516,1.1657484,0.26200488,0.044006195,1.0109887,0.9876472,0.047156423,0.88638264,0.18283384,0.16193186,0.62131715,0.5682573,0.08752386,0.4108787,0.6086472,0.059819028,0
0.5058904,0.5436387,0.54953545,0.38439277,0.6167234,0.56529194,0.38197875,0.46859875,0.7333628,0.41520295,0.68171316,0.6961525,0.4158167,0.36359707,0.7241815,0.86264086,0.82477134,0.47643164,0.87676936,0.18784294,0.6394367,0.9910896,0.9585595,0.054390777,0.97344464,0.08853665,0.12735467,0.7861298,0.6829487,0.012868605,0.53277296,0.19271217,0.005820285,1.0053686,0.8871807,0.073599465,1.1460539,0.27383235,0.036374293,1.0148253,0.9889269,0.060806345,0.96563864,0.120794676,0.17035599,0.640832,0.5595978,0.103994824,0.4274895,0.61235833,0.04987227,0
0.50922656,0.5428385,0.59606886,0.3834171,0.615689,0.5709705,0.38175294,0.4677974,0.6844222,0.4095372,0.6816814,0.71424454,0.41148233,0.36462376,0.76567763,0.8556238,0.8312662,0.50073427,0.8742227,0.18831418,0.62244654,0.98972934,0.9596824,0.061000712,0.98126,0.08460652,0.1105498,0.77856755,0.6720458,0.010719172,0.39427328,0.36792988,0.04072705,1.0047957,0.9010909,0.07666132,1.1136512,0.28158873,0.01846478,1.008074,0.9852268,0.054549467,0.95923764,0.15069182,0.13564676,0.6274524,0.5845832,0.08166179,0.5986612,0.6124748,0.015936127,0
0.50827605,0.5434351,0.5856449,0.3853664,0.6161639,0.797869,0.38230717,0.4678741,0.70711946,0.4083034,0.68596816,0.7599342,0.41366896,0.36546978,0.7407364,0.8584084,0.83330923,0.49308595,0.87172,0.1921617,0.62804615,0.97501135,0.95072156,0.049224768,0.98122996,0.0828204,0.12221288,0.7861542,0.66904354,0.009666619,0.29525182,0.053601563,0.0536966,1.0047013,0.90176296,0.0776918,1.1689029,0.29027808,0.040553465,1.0029905,0.984547,0.06574947,0.8832698,0.17978346,0.17758329,0.6212771,0.5702911,0.07993642,0.40942952,0.6104705,0.055503886,0
0.50688607,0.54455477,0.5621802,0.3847301,0.6164897,0.79460555,0.38071892,0.47004202,0.74553925,0.40869966,0.6857558,0.7640753,0.41002253,0.36341193,0.79005754,0.85546714,0.822684,0.43994245,0.8784767,0.18922134,0.5940443,0.99056673,0.96910375,0.059709582,0.97806674,0.08787503,0.14393152,0.78343517,0.6712141,0.010243119,0.5314055,0.18945599,0.0058423756,1.0057527,0.917648,0.08219596,1.1458963,0.27440634,0.036359604,1.0079696,0.98884106,0.055259798,0.96226424,0.13734035,0.19058856,0.6455715,0.5708146,0.08993541,0.41102862,0.61138433,0.05198053,0
0.50622135,0.5452443,0.5562305,0.3837279,0.61838275,0.58782953,0.38037232,0.46896744,0.7198264,0.41396907,0.68706626,0.73531365,0.41325235,0.3643819,0.76160294,0.8513772,0.8297881,0.5059137,0.8823579,0.18317042,0.56543535,0.98523116,0.95690745,0.053268313,0.9818936,0.08684856,0.10018559,0.7679117,0.6862806,0.014284553,0.39213046,0.36672893,0.038113415,1.0063876,0.9174974,0.07340219,1.1327178,0.28293985,0.023051415,1.0070847,0.9857347,0.056922033,0.97422665,0.10894849,0.1559756,0.6252372,0.5829181,0.08301325,0.4100288,0.6115135,0.060532533,0
0.5101321,0.5426407,0.5981785,0.38666907,0.61827344,0.6039987,0.38409963,0.46820778,0.7187698,0.40923253,0.68893385,0.77289456,0.413196,0.3652258,0.75129104,0.8479066,0.8319016,0.48646104,0.87425476,0.19433787,0.6267606,0.97986275,0.9578527,0.06452966,0.9804149,0.08636092,0.10631019,0.78644687,0.6714156,0.010008335,0.5034433,0.18990818,0.0069313413,1.0018337,0.90268195,0.08327722,1.1458129,0.27362397,0.035638474,1.0007719,0.9853329,0.07408768,0.89925295,0.18148525,0.15862453,0.64722943,0.5700722,0.085684784,0.41006777,0.61013997,0.05320551,0
